split,model_name,threshold,accuracy,balanced_accuracy,precision,recall,f1,false_positive_rate,false_negative_rate,specificity,number_of_samples,number_of_truth,number_of_lie
validation,gru,0.7,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.71,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.72,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.73,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.74,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.75,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.76,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.77,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.78,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.79,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.8,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.81,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.82,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.83,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.84,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.85,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.86,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.87,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.88,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.89,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.9,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.91,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.92,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.93,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.94,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.95,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,logistic_regression,0.05,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,logistic_regression,0.06,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,logistic_regression,0.07,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,logistic_regression,0.08,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,logistic_regression,0.09,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,logistic_regression,0.1,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,logistic_regression,0.11,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,logistic_regression,0.12,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,logistic_regression,0.13,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,logistic_regression,0.14,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,logistic_regression,0.15,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,logistic_regression,0.16,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,logistic_regression,0.17,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,logistic_regression,0.18,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,logistic_regression,0.19,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,logistic_regression,0.2,0.375,0.375,0.42857142857142855,0.75,0.5454545454545454,1.0,0.25,0.0,8,4,4
validation,logistic_regression,0.21,0.375,0.375,0.42857142857142855,0.75,0.5454545454545454,1.0,0.25,0.0,8,4,4
validation,logistic_regression,0.22,0.375,0.375,0.42857142857142855,0.75,0.5454545454545454,1.0,0.25,0.0,8,4,4
validation,logistic_regression,0.23,0.375,0.375,0.42857142857142855,0.75,0.5454545454545454,1.0,0.25,0.0,8,4,4
validation,logistic_regression,0.24,0.375,0.375,0.42857142857142855,0.75,0.5454545454545454,1.0,0.25,0.0,8,4,4
validation,logistic_regression,0.25,0.375,0.375,0.42857142857142855,0.75,0.5454545454545454,1.0,0.25,0.0,8,4,4
validation,logistic_regression,0.26,0.375,0.375,0.42857142857142855,0.75,0.5454545454545454,1.0,0.25,0.0,8,4,4
validation,logistic_regression,0.27,0.375,0.375,0.42857142857142855,0.75,0.5454545454545454,1.0,0.25,0.0,8,4,4
validation,logistic_regression,0.28,0.375,0.375,0.42857142857142855,0.75,0.5454545454545454,1.0,0.25,0.0,8,4,4
validation,logistic_regression,0.29,0.375,0.375,0.42857142857142855,0.75,0.5454545454545454,1.0,0.25,0.0,8,4,4
validation,logistic_regression,0.3,0.25,0.25,0.3333333333333333,0.5,0.4,1.0,0.5,0.0,8,4,4
validation,logistic_regression,0.31,0.25,0.25,0.3333333333333333,0.5,0.4,1.0,0.5,0.0,8,4,4
validation,logistic_regression,0.32,0.25,0.25,0.3333333333333333,0.5,0.4,1.0,0.5,0.0,8,4,4
validation,logistic_regression,0.33,0.25,0.25,0.3333333333333333,0.5,0.4,1.0,0.5,0.0,8,4,4
validation,logistic_regression,0.34,0.25,0.25,0.3333333333333333,0.5,0.4,1.0,0.5,0.0,8,4,4
validation,logistic_regression,0.35,0.25,0.25,0.3333333333333333,0.5,0.4,1.0,0.5,0.0,8,4,4
validation,logistic_regression,0.36,0.25,0.25,0.3333333333333333,0.5,0.4,1.0,0.5,0.0,8,4,4
validation,logistic_regression,0.37,0.25,0.25,0.3333333333333333,0.5,0.4,1.0,0.5,0.0,8,4,4
validation,logistic_regression,0.38,0.25,0.25,0.3333333333333333,0.5,0.4,1.0,0.5,0.0,8,4,4
validation,logistic_regression,0.39,0.25,0.25,0.3333333333333333,0.5,0.4,1.0,0.5,0.0,8,4,4
validation,logistic_regression,0.4,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.41,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.42,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.43,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.44,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.45,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.46,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.47,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.48,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.49,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.5,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.51,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.52,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.53,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.54,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.55,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.56,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.57,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.58,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.59,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.6,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.61,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.62,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.63,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.64,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.65,0.125,0.125,0.2,0.25,0.2222222222222222,1.0,0.75,0.0,8,4,4
validation,logistic_regression,0.66,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.25,8,4,4
validation,logistic_regression,0.67,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.25,8,4,4
validation,logistic_regression,0.68,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.25,8,4,4
validation,logistic_regression,0.69,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.25,8,4,4
validation,logistic_regression,0.7,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.25,8,4,4
validation,logistic_regression,0.71,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.25,8,4,4
validation,logistic_regression,0.72,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.25,8,4,4
validation,logistic_regression,0.73,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.25,8,4,4
validation,logistic_regression,0.74,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.25,8,4,4
validation,logistic_regression,0.75,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.25,8,4,4
validation,logistic_regression,0.76,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.25,8,4,4
validation,logistic_regression,0.77,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.25,8,4,4
validation,logistic_regression,0.78,0.375,0.375,0.3333333333333333,0.25,0.2857142857142857,0.5,0.75,0.5,8,4,4
validation,logistic_regression,0.79,0.375,0.375,0.3333333333333333,0.25,0.2857142857142857,0.5,0.75,0.5,8,4,4
validation,logistic_regression,0.8,0.375,0.375,0.3333333333333333,0.25,0.2857142857142857,0.5,0.75,0.5,8,4,4
validation,logistic_regression,0.81,0.375,0.375,0.3333333333333333,0.25,0.2857142857142857,0.5,0.75,0.5,8,4,4
validation,logistic_regression,0.82,0.375,0.375,0.3333333333333333,0.25,0.2857142857142857,0.5,0.75,0.5,8,4,4
validation,logistic_regression,0.83,0.375,0.375,0.3333333333333333,0.25,0.2857142857142857,0.5,0.75,0.5,8,4,4
validation,logistic_regression,0.84,0.25,0.25,0.0,0.0,0.0,0.5,1.0,0.5,8,4,4
validation,logistic_regression,0.85,0.25,0.25,0.0,0.0,0.0,0.5,1.0,0.5,8,4,4
validation,logistic_regression,0.86,0.25,0.25,0.0,0.0,0.0,0.5,1.0,0.5,8,4,4
validation,logistic_regression,0.87,0.25,0.25,0.0,0.0,0.0,0.5,1.0,0.5,8,4,4
validation,logistic_regression,0.88,0.25,0.25,0.0,0.0,0.0,0.5,1.0,0.5,8,4,4
validation,logistic_regression,0.89,0.25,0.25,0.0,0.0,0.0,0.5,1.0,0.5,8,4,4
validation,logistic_regression,0.9,0.375,0.375,0.0,0.0,0.0,0.25,1.0,0.75,8,4,4
validation,logistic_regression,0.91,0.375,0.375,0.0,0.0,0.0,0.25,1.0,0.75,8,4,4
validation,logistic_regression,0.92,0.375,0.375,0.0,0.0,0.0,0.25,1.0,0.75,8,4,4
validation,logistic_regression,0.93,0.375,0.375,0.0,0.0,0.0,0.25,1.0,0.75,8,4,4
validation,logistic_regression,0.94,0.375,0.375,0.0,0.0,0.0,0.25,1.0,0.75,8,4,4
validation,logistic_regression,0.95,0.375,0.375,0.0,0.0,0.0,0.25,1.0,0.75,8,4,4
validation,lstm,0.05,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.06,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.07,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.08,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.09,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.1,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.11,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.12,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.13,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.14,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.15,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.16,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.17,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.18,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.19,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.2,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.21,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.22,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.23,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.24,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.25,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.26,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.27,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.28,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.29,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.3,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.31,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.32,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.33,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.34,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.35,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.36,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.37,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.38,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.39,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.4,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.41,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.42,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.43,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.44,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,lstm,0.45,0.625,0.625,0.5714285714285714,1.0,0.7272727272727273,0.75,0.0,0.25,8,4,4
validation,lstm,0.46,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,8,4,4
validation,lstm,0.47,0.5,0.5,0.5,0.25,0.3333333333333333,0.25,0.75,0.75,8,4,4
validation,lstm,0.48,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.49,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.51,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.52,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.53,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.54,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.55,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.56,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.57,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.58,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.59,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.6,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.61,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.62,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.63,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.64,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.65,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.66,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.67,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.68,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.69,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.7,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.71,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.72,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.73,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.74,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.75,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.76,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.77,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.78,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.79,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.8,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.81,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.82,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.83,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.84,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.85,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.86,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.87,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.88,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.89,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.9,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.91,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.92,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.93,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.94,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,lstm,0.95,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,random_forest,0.05,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.06,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.07,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.08,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.09,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.1,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.11,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.12,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.13,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.14,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.15,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.16,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.17,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.18,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.19,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.2,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.21,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.22,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.23,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.24,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.25,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.26,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.27,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.28,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.29,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.3,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.31,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.32,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.33,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.34,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.35,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.36,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.37,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.38,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.39,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.4,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.41,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.42,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.43,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.44,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,random_forest,0.45,0.625,0.625,0.5714285714285714,1.0,0.7272727272727273,0.75,0.0,0.25,8,4,4
validation,random_forest,0.46,0.625,0.625,0.5714285714285714,1.0,0.7272727272727273,0.75,0.0,0.25,8,4,4
validation,random_forest,0.47,0.625,0.625,0.5714285714285714,1.0,0.7272727272727273,0.75,0.0,0.25,8,4,4
validation,random_forest,0.48,0.625,0.625,0.5714285714285714,1.0,0.7272727272727273,0.75,0.0,0.25,8,4,4
validation,random_forest,0.49,0.5,0.5,0.5,0.75,0.6,0.75,0.25,0.25,8,4,4
validation,random_forest,0.5,0.5,0.5,0.5,0.75,0.6,0.75,0.25,0.25,8,4,4
validation,random_forest,0.51,0.375,0.375,0.4,0.5,0.4444444444444444,0.75,0.5,0.25,8,4,4
validation,random_forest,0.52,0.375,0.375,0.4,0.5,0.4444444444444444,0.75,0.5,0.25,8,4,4
validation,random_forest,0.53,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.25,8,4,4
validation,random_forest,0.54,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.25,8,4,4
validation,random_forest,0.55,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.25,8,4,4
validation,random_forest,0.56,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.25,8,4,4
